uid,index,aid,uptime,pos,cd1,cd2,cd3,year,month,day,hour,minute,second,longitude,latitude
ea82386f4623428f8a242b4e17f318ff,12602285,ARUKUMACHIKYOTO,06:13.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,9,6,13.247755,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12602319,ARUKUMACHIKYOTO,06:41.9,"(34.9766247,135.6965792)",Android,ja_JP,3.0.50,2018,9,14,9,6,41.901405,34.9766247,135.6965792
ea82386f4623428f8a242b4e17f318ff,12604755,ARUKUMACHIKYOTO,42:15.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,9,42,15.788189,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12611997,ARUKUMACHIKYOTO,36:05.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,11,36,5.498203,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12616684,ARUKUMACHIKYOTO,49:49.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,12,49,49.496012,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12616720,ARUKUMACHIKYOTO,50:18.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,12,50,18.101861,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12617427,ARUKUMACHIKYOTO,00:55.4,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,13,0,55.382211,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12621120,ARUKUMACHIKYOTO,00:43.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,14,0,43.631553,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12625013,ARUKUMACHIKYOTO,01:08.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,15,1,8.640667,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12629533,ARUKUMACHIKYOTO,04:16.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,16,4,16.590284,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12633829,ARUKUMACHIKYOTO,06:09.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,17,6,9.797427,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12644972,ARUKUMACHIKYOTO,08:12.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,19,8,12.041355,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12649734,ARUKUMACHIKYOTO,08:14.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,20,8,14.882018,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12650623,ARUKUMACHIKYOTO,21:40.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,20,21,40.55955,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12651257,ARUKUMACHIKYOTO,32:15.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,20,32,15.792505,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12654100,ARUKUMACHIKYOTO,14:03.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,21,14,3.538277,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12654115,ARUKUMACHIKYOTO,14:19.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,21,14,19.108814,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12660387,ARUKUMACHIKYOTO,01:21.4,"(34.9672549,135.6708745)",Android,ja_JP,3.0.50,2018,9,14,23,1,21.355239,34.9672549,135.6708745
ea82386f4623428f8a242b4e17f318ff,12665699,ARUKUMACHIKYOTO,02:38.1,"(34.9669709,135.6714658)",Android,ja_JP,3.0.50,2018,9,15,1,2,38.077466,34.9669709,135.6714658
ea82386f4623428f8a242b4e17f318ff,12667663,ARUKUMACHIKYOTO,04:10.3,"(34.9669709,135.6714658)",Android,ja_JP,3.0.50,2018,9,15,2,4,10.305294,34.9669709,135.6714658
ea82386f4623428f8a242b4e17f318ff,12669471,ARUKUMACHIKYOTO,06:39.4,"(34.9672549,135.6708745)",Android,ja_JP,3.0.50,2018,9,15,3,6,39.407314,34.9672549,135.6708745
ea82386f4623428f8a242b4e17f318ff,12671191,ARUKUMACHIKYOTO,09:37.7,"(34.9669709,135.6714658)",Android,ja_JP,3.0.50,2018,9,15,4,9,37.694095,34.9669709,135.6714658
ea82386f4623428f8a242b4e17f318ff,12672918,ARUKUMACHIKYOTO,11:27.8,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,15,5,11,27.779294,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12674910,ARUKUMACHIKYOTO,12:09.3,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,15,6,12,9.295817,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12677521,ARUKUMACHIKYOTO,13:42.0,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,15,7,13,41.957825,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12681316,ARUKUMACHIKYOTO,14:37.5,"(34.967865,135.6704871)",Android,ja_JP,3.0.50,2018,9,15,8,14,37.469965,34.967865,135.6704871
ea82386f4623428f8a242b4e17f318ff,12685807,ARUKUMACHIKYOTO,14:49.7,"(34.9325017,135.6992649)",Android,ja_JP,3.0.50,2018,9,15,9,14,49.686717,34.9325017,135.6992649
ea82386f4623428f8a242b4e17f318ff,12690679,ARUKUMACHIKYOTO,17:04.0,"(34.9790349,135.698431)",Android,ja_JP,3.0.50,2018,9,15,10,17,3.964793,34.9790349,135.698431
ea82386f4623428f8a242b4e17f318ff,12691845,ARUKUMACHIKYOTO,31:29.5,"(34.9796308,135.7017648)",Android,ja_JP,3.0.50,2018,9,15,10,31,29.451156,34.9796308,135.7017648
ea82386f4623428f8a242b4e17f318ff,12692842,ARUKUMACHIKYOTO,43:44.1,"(34.9796066,135.7017098)",Android,ja_JP,3.0.50,2018,9,15,10,43,44.139932,34.9796066,135.7017098
ea82386f4623428f8a242b4e17f318ff,12692870,ARUKUMACHIKYOTO,44:01.6,"(34.979564,135.7018061)",Android,ja_JP,3.0.50,2018,9,15,10,44,1.631731,34.979564,135.7018061
ea82386f4623428f8a242b4e17f318ff,12698117,ARUKUMACHIKYOTO,44:10.9,"(34.979545,135.7017064)",Android,ja_JP,3.0.50,2018,9,15,11,44,10.940219,34.979545,135.7017064
ea82386f4623428f8a242b4e17f318ff,12705098,ARUKUMACHIKYOTO,06:05.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,13,6,5.2801,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12705342,ARUKUMACHIKYOTO,09:04.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,13,9,4.207788,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12710005,ARUKUMACHIKYOTO,09:25.4,"(34.967865,135.6704871)",Android,ja_JP,3.0.50,2018,9,15,14,9,25.419171,34.967865,135.6704871
ea82386f4623428f8a242b4e17f318ff,12714757,ARUKUMACHIKYOTO,09:33.2,"(34.967865,135.6704871)",Android,ja_JP,3.0.50,2018,9,15,15,9,33.182506,34.967865,135.6704871
ea82386f4623428f8a242b4e17f318ff,12719803,ARUKUMACHIKYOTO,10:57.1,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,15,16,10,57.079887,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12725464,ARUKUMACHIKYOTO,14:47.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,17,14,47.859663,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12730976,ARUKUMACHIKYOTO,18:15.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,18,18,15.928765,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12732965,ARUKUMACHIKYOTO,43:38.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,18,43,38.679055,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12733019,ARUKUMACHIKYOTO,44:19.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,18,44,19.014459,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12733032,ARUKUMACHIKYOTO,44:29.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,18,44,29.305093,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12742285,ARUKUMACHIKYOTO,00:46.8,"(34.9766254,135.6965652)",Android,ja_JP,3.0.50,2018,9,15,21,0,46.781478,34.9766254,135.6965652
ea82386f4623428f8a242b4e17f318ff,12742490,ARUKUMACHIKYOTO,03:43.9,"(34.9748423,135.6963304)",Android,ja_JP,3.0.50,2018,9,15,21,3,43.891639,34.9748423,135.6963304
ea82386f4623428f8a242b4e17f318ff,12742660,ARUKUMACHIKYOTO,06:18.1,"(34.9747244,135.6960515)",Android,ja_JP,3.0.50,2018,9,15,21,6,18.108366,34.9747244,135.6960515
ea82386f4623428f8a242b4e17f318ff,12743069,ARUKUMACHIKYOTO,12:48.1,"(34.9748808,135.6961046)",Android,ja_JP,3.0.50,2018,9,15,21,12,48.120098,34.9748808,135.6961046
ea82386f4623428f8a242b4e17f318ff,12746380,ARUKUMACHIKYOTO,09:23.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,22,9,23.195196,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12749421,ARUKUMACHIKYOTO,09:27.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,15,23,9,27.3239,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12752215,ARUKUMACHIKYOTO,13:41.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,0,13,41.242415,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12754448,ARUKUMACHIKYOTO,17:46.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,1,17,46.297457,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12756303,ARUKUMACHIKYOTO,18:24.7,"(34.967865,135.6704871)",Android,ja_JP,3.0.50,2018,9,16,2,18,24.735241,34.967865,135.6704871
ea82386f4623428f8a242b4e17f318ff,12757300,ARUKUMACHIKYOTO,55:24.9,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,2,55,24.887711,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12757316,ARUKUMACHIKYOTO,56:02.3,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,2,56,2.261751,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12757349,ARUKUMACHIKYOTO,57:22.5,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,2,57,22.462375,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12757380,ARUKUMACHIKYOTO,58:08.5,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,2,58,8.527161,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12757393,ARUKUMACHIKYOTO,58:29.9,"(34.9712248,135.6705884)",Android,ja_JP,3.0.50,2018,9,16,2,58,29.924162,34.9712248,135.6705884
ea82386f4623428f8a242b4e17f318ff,12757405,ARUKUMACHIKYOTO,58:54.8,"(34.967865,135.6704871)",Android,ja_JP,3.0.50,2018,9,16,2,58,54.784239,34.967865,135.6704871
ea82386f4623428f8a242b4e17f318ff,12759064,ARUKUMACHIKYOTO,58:28.8,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,3,58,28.79735,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12760700,ARUKUMACHIKYOTO,59:26.9,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,4,59,26.872683,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12762615,ARUKUMACHIKYOTO,01:13.1,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,6,1,13.112396,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12765130,ARUKUMACHIKYOTO,01:50.1,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,7,1,50.081547,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12772339,ARUKUMACHIKYOTO,57:01.9,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,8,57,1.855226,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12772500,ARUKUMACHIKYOTO,58:54.0,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,8,58,54.011055,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12772530,ARUKUMACHIKYOTO,59:15.9,"(34.971219,135.6705908)",Android,ja_JP,3.0.50,2018,9,16,8,59,15.931997,34.971219,135.6705908
ea82386f4623428f8a242b4e17f318ff,12772575,ARUKUMACHIKYOTO,59:52.7,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,16,8,59,52.738572,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12779802,ARUKUMACHIKYOTO,24:12.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,10,24,12.519215,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12779849,ARUKUMACHIKYOTO,24:44.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,10,24,44.00965,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12781600,ARUKUMACHIKYOTO,42:01.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,10,42,1.08662,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12782132,ARUKUMACHIKYOTO,47:46.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,10,47,46.032455,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12784912,ARUKUMACHIKYOTO,17:15.2,"(34.9747229,135.6960658)",Android,ja_JP,3.0.50,2018,9,16,11,17,15.170418,34.9747229,135.6960658
ea82386f4623428f8a242b4e17f318ff,12784954,ARUKUMACHIKYOTO,17:49.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,11,17,49.089928,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12785147,ARUKUMACHIKYOTO,19:43.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,11,19,43.536745,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12785521,ARUKUMACHIKYOTO,24:19.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,11,24,19.513919,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12785661,ARUKUMACHIKYOTO,25:59.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,11,25,59.503599,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12789948,ARUKUMACHIKYOTO,14:47.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,12,14,47.14469,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12791639,ARUKUMACHIKYOTO,35:15.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,12,35,15.163601,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12795586,ARUKUMACHIKYOTO,22:02.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,13,22,2.318132,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12805499,ARUKUMACHIKYOTO,20:30.2,"(34.9934387,135.6886165)",Android,ja_JP,3.0.50,2018,9,16,15,20,30.250275,34.9934387,135.6886165
ea82386f4623428f8a242b4e17f318ff,12816698,ARUKUMACHIKYOTO,22:19.3,"(34.9760189,135.6948278)",Android,ja_JP,3.0.50,2018,9,16,17,22,19.264507,34.9760189,135.6948278
ea82386f4623428f8a242b4e17f318ff,12821956,ARUKUMACHIKYOTO,23:46.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,18,23,46.038385,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12834295,ARUKUMACHIKYOTO,29:57.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,21,29,57.094792,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12841008,ARUKUMACHIKYOTO,33:44.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,16,23,33,44.21979,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12843366,ARUKUMACHIKYOTO,35:10.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,0,35,10.11376,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12845382,ARUKUMACHIKYOTO,35:20.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,1,35,20.240327,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12847213,ARUKUMACHIKYOTO,35:47.3,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,17,2,35,47.303045,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12848988,ARUKUMACHIKYOTO,37:59.6,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,17,3,37,59.574452,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12850713,ARUKUMACHIKYOTO,40:05.2,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,17,4,40,5.18107,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12852493,ARUKUMACHIKYOTO,40:34.4,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,17,5,40,34.375532,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12854736,ARUKUMACHIKYOTO,41:07.1,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,17,6,41,7.123172,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12857699,ARUKUMACHIKYOTO,42:52.0,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,17,7,42,52.032102,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12861409,ARUKUMACHIKYOTO,44:20.6,"(34.9673403,135.6703199)",Android,ja_JP,3.0.50,2018,9,17,8,44,20.649672,34.9673403,135.6703199
ea82386f4623428f8a242b4e17f318ff,12866156,ARUKUMACHIKYOTO,46:51.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,9,46,51.723872,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12876519,ARUKUMACHIKYOTO,55:49.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,11,55,49.720637,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12879329,ARUKUMACHIKYOTO,30:05.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,12,30,5.299525,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12883772,ARUKUMACHIKYOTO,26:14.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,13,26,14.943885,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12888901,ARUKUMACHIKYOTO,28:33.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,14,28,33.169694,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12894134,ARUKUMACHIKYOTO,30:10.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,15,30,10.894065,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12899510,ARUKUMACHIKYOTO,31:54.7,"(34.9766249,135.6965792)",Android,ja_JP,3.0.50,2018,9,17,16,31,54.706506,34.9766249,135.6965792
ea82386f4623428f8a242b4e17f318ff,12905049,ARUKUMACHIKYOTO,33:36.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,17,33,36.718774,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12908649,ARUKUMACHIKYOTO,16:31.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,18,16,31.457807,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12908657,ARUKUMACHIKYOTO,16:38.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,18,16,38.500574,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12909226,ARUKUMACHIKYOTO,23:15.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,18,23,15.204632,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12913511,ARUKUMACHIKYOTO,19:46.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,19,19,46.823207,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12917773,ARUKUMACHIKYOTO,20:38.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,20,20,37.983415,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12924463,ARUKUMACHIKYOTO,24:08.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,17,22,24,8.059329,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12931501,ARUKUMACHIKYOTO,30:15.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,18,1,30,15.843614,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12933334,ARUKUMACHIKYOTO,31:36.0,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,18,2,31,36.009826,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12935078,ARUKUMACHIKYOTO,32:20.4,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,18,3,32,20.399797,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12936767,ARUKUMACHIKYOTO,33:38.4,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,18,4,33,38.354598,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12938576,ARUKUMACHIKYOTO,34:21.8,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,18,5,34,21.770049,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12940870,ARUKUMACHIKYOTO,35:15.9,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,18,6,35,15.864705,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12944766,ARUKUMACHIKYOTO,35:32.4,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,18,7,35,32.393902,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12950757,ARUKUMACHIKYOTO,38:09.8,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,18,8,38,9.817446,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12955409,ARUKUMACHIKYOTO,39:54.7,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,9,39,54.684739,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12959461,ARUKUMACHIKYOTO,42:46.7,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,10,42,46.700882,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12963168,ARUKUMACHIKYOTO,42:22.7,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,11,42,22.704213,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12965929,ARUKUMACHIKYOTO,27:24.5,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,12,27,24.481328,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12969824,ARUKUMACHIKYOTO,28:38.3,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,13,28,38.263103,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12977552,ARUKUMACHIKYOTO,33:23.1,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,15,33,23.078848,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12985721,ARUKUMACHIKYOTO,34:57.0,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,17,34,57.026984,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12991422,ARUKUMACHIKYOTO,39:11.2,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,18,39,11.235303,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12991443,ARUKUMACHIKYOTO,39:34.1,"(34.9747208,135.6960657)",Android,ja_JP,3.0.50,2018,9,18,18,39,34.113441,34.9747208,135.6960657
ea82386f4623428f8a242b4e17f318ff,12996258,ARUKUMACHIKYOTO,41:54.9,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,19,41,54.909601,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,12997581,ARUKUMACHIKYOTO,00:23.4,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,20,0,23.426753,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,13001045,ARUKUMACHIKYOTO,54:06.2,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,20,54,6.162459,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,13004445,ARUKUMACHIKYOTO,54:49.7,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,21,54,49.734329,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,13007485,ARUKUMACHIKYOTO,56:31.3,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,22,56,31.255718,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,13008190,ARUKUMACHIKYOTO,12:16.3,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,18,23,12,16.313792,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,13010520,ARUKUMACHIKYOTO,11:07.8,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,19,0,11,7.836777,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,13012672,ARUKUMACHIKYOTO,14:20.6,"(34.976629,135.6965602)",Android,ja_JP,3.0.50,2018,9,19,1,14,20.553414,34.976629,135.6965602
ea82386f4623428f8a242b4e17f318ff,13016233,ARUKUMACHIKYOTO,16:57.4,"(34.9678285,135.6704525)",Android,ja_JP,3.0.50,2018,9,19,3,16,57.362981,34.9678285,135.6704525
ea82386f4623428f8a242b4e17f318ff,13016494,ARUKUMACHIKYOTO,25:42.5,"(34.9678285,135.6704525)",Android,ja_JP,3.0.50,2018,9,19,3,25,42.456994,34.9678285,135.6704525
ea82386f4623428f8a242b4e17f318ff,13018096,ARUKUMACHIKYOTO,26:55.3,"(34.9678285,135.6704525)",Android,ja_JP,3.0.50,2018,9,19,4,26,55.297481,34.9678285,135.6704525
ea82386f4623428f8a242b4e17f318ff,13019784,ARUKUMACHIKYOTO,28:02.5,"(34.9678285,135.6704525)",Android,ja_JP,3.0.50,2018,9,19,5,28,2.518443,34.9678285,135.6704525
ea82386f4623428f8a242b4e17f318ff,13021925,ARUKUMACHIKYOTO,29:16.4,"(34.9678285,135.6704525)",Android,ja_JP,3.0.50,2018,9,19,6,29,16.3946,34.9678285,135.6704525
